ds,yhat,yhat_lower,yhat_upper,trend,trend_lower,trend_upper
2017-05-24,146.08165467512075,144.6416942897145,147.52973212956465,145.67509798202278,145.67509798202278,145.67509798202278
2017-05-25,146.02030833254497,144.63329115337478,147.4988209635156,145.68745697605755,145.68745697605755,145.68745697605755
2017-05-26,145.9562510558873,144.41984583790696,147.37589969989466,145.69981597009235,145.69981597009235,145.69981597009235
2017-05-27,145.41150823370612,143.8563962460967,146.8509722235354,145.71217496412712,145.71217496412712,145.71217496412712
2017-05-28,139.51423050911905,138.1202830741276,141.01269542107286,145.7245339581619,145.7245339581619,145.7245339581619
2017-05-29,139.97450574291304,138.55895264358662,141.4009046242633,145.73689295219668,145.73689295219668,145.73689295219668
2017-05-30,145.82762691162165,144.4961426815221,147.37110638681793,145.74925194623148,145.74925194623148,145.74925194623148
2017-05-31,145.87352034995644,144.37410442233875,147.32896436272722,145.76161094026625,145.76161094026625,145.76161094026625
2017-06-01,145.89592267962718,144.4640003016397,147.23912793131524,145.77396993430105,145.77396993430105,145.77396993430105
2017-06-02,145.93026419351847,144.40466744116338,147.4582863220452,145.78632892833585,145.78632892833585,145.78632892833585
2017-06-03,145.49741256519386,144.00657251902118,146.98611648065332,145.79868792237062,145.79868792237062,145.79868792237062
2017-06-04,139.72146502730214,138.14941766357,141.12626176662027,145.81104691640542,145.81104691640542,145.81104691640542
2017-06-05,140.31803088541557,138.81390282763638,141.77800599027134,145.82340591044021,145.82340591044021,145.82340591044021
2017-06-06,146.32015263631715,144.93433744001482,147.77318169613363,145.83576490447498,145.83576490447498,145.83576490447498
2017-06-07,146.5192139196512,144.99178805762483,148.09205305964733,145.84812389850975,145.84812389850975,145.84812389850975
2017-06-08,146.70030615362592,145.2059981455612,148.11681375283655,145.86048289254455,145.86048289254455,145.86048289254455
2017-06-09,146.89665506559137,145.4121278448421,148.41152061568104,145.87284188657932,145.87284188657932,145.87284188657932
2017-06-10,146.62651169777678,145.19245642879585,148.0387616908816,145.88520088061412,145.88520088061412,145.88520088061412
2017-06-11,141.00868385809508,139.5869584628848,142.4625409294025,145.89755987464892,145.89755987464892,145.89755987464892
2017-06-12,141.7633154047114,140.2719848493031,143.30061265099616,145.9099188686837,145.9099188686837,145.9099188686837
2017-06-13,147.9204813758362,146.48078079686962,149.33937421292848,145.92227772296707,145.92227772296707,145.92227772296707
2017-06-14,148.2625913091239,146.8074406426154,149.78717638559115,145.93463657725044,145.93463657725044,145.93463657725044
2017-06-15,148.57595442005697,147.12404760980903,150.07010361939106,145.94699543153382,145.94699543153382,145.94699543153382
2017-06-16,148.89175256758716,147.44472675921352,150.28117089682942,145.9593542858172,145.9593542858172,145.9593542858172
2017-06-17,148.72607559823268,147.33483249162953,150.1419754271556,145.97171314010055,145.97171314010055,145.97171314010055
2017-06-18,143.19318316544192,141.71033225580925,144.5653474156717,145.98407199438395,145.98407199438395,145.98407199438395
2017-06-19,144.01876603896002,142.57046373463527,145.42392494545624,145.9964308486673,145.9964308486673,145.9964308486673
2017-06-20,150.23119574244473,148.8801097519849,151.68209809647206,146.00878970295068,146.00878970295068,146.00878970295068
2017-06-21,150.60539769503407,149.08461632393178,152.01908336063374,146.02114855723406,146.02114855723406,146.02114855723406
2017-06-22,150.93058662165407,149.47618448092157,152.35992609264093,146.03350741151743,146.03350741151743,146.03350741151743
2017-06-23,151.2377533494062,149.73737672624276,152.5977740817557,146.0458662658008,146.0458662658008,146.0458662658008
2017-06-24,151.04280917028515,149.66357360368505,152.4688279502142,146.0582251200842,146.0582251200842,146.0582251200842
2017-06-25,145.45754072393808,143.96051346437707,146.88917757410368,146.07058397436757,146.07058397436757,146.07058397436757
2017-06-26,146.21531477884008,144.80876137505334,147.68455190680356,146.08294282865094,146.08294282865094,146.08294282865094
2017-06-27,152.34494333326322,150.912214666166,153.8164921896563,146.0953016829343,146.0953016829343,146.0953016829343
2017-06-28,152.61598835851137,151.1453921554563,154.07098997968149,146.10766053721767,146.10766053721767,146.10766053721767
2017-06-29,152.822629580199,151.36210795002026,154.30934423248723,146.12001939150105,146.12001939150105,146.12001939150105
2017-06-30,152.99762960396367,151.4400628267644,154.47113133245358,146.13237824578442,146.13237824578442,146.13237824578442
2017-07-01,152.65855413702755,151.25992177837028,154.06036668803014,146.1447371000678,146.1447371000678,146.1447371000678
2017-07-02,146.91638982330147,145.48819349433734,148.37857939573564,146.15709595435115,146.15709595435115,146.15709595435115
2017-07-03,147.51366592266442,146.04998075386075,148.85485661837865,146.16945480863455,146.16945480863455,146.16945480863455
2017-07-04,153.48091223679654,152.02290455541865,154.92527195325374,146.1818136629179,146.1818136629179,146.1818136629179
2017-07-05,153.58337705259518,152.15566612403975,155.04263808340065,146.19417251720128,146.19417251720128,146.19417251720128
2017-07-06,153.62101333508286,152.26922400219132,155.05013012668965,146.20653137148466,146.20653137148466,146.20653137148466
2017-07-07,153.62891276947227,152.22998489202968,155.1195137786499,146.2188902232959,146.2188902232959,146.2188902232959
2017-07-08,153.1265970013693,151.66158541645942,154.56116726543644,146.23124907510714,146.23124907510714,146.23124907510714
2017-07-09,147.22429805408527,145.79689029970854,148.70743539502027,146.24360792691837,146.24360792691837,146.24360792691837
2017-07-10,147.67350087154978,146.26457393886812,149.13745019012964,146.25596677872963,146.25596677872963,146.25596677872963
2017-07-11,153.5060021260432,152.07725045271525,154.93461217596052,146.26832563054086,146.26832563054086,146.26832563054086
2017-07-12,153.48205321299454,152.05798224446394,154.91046797301647,146.28068448235211,146.28068448235211,146.28068448235211
2017-07-13,153.4064801443579,151.90642499481214,154.87544076342877,146.29304333416334,146.29304333416334,146.29304333416334
2017-07-14,153.31560485064026,151.84605005538228,154.7580561023916,146.3054021859746,146.3054021859746,146.3054021859746
2017-07-15,152.72962837832677,151.28780635268893,154.19692545987434,146.31776103778583,146.31776103778583,146.31776103778583
2017-07-16,146.75659702956983,145.2946868249367,148.25988922734194,146.33011988959709,146.33011988959709,146.33011988959709
2017-07-17,147.15539059802035,145.6772738050644,148.66599095574762,146.3424787414083,146.3424787414083,146.3424787414083
2017-07-18,152.95740815136412,151.51996586838482,154.46184598149904,146.35483759321957,146.35483759321957,146.35483759321957
2017-07-19,152.91616297254447,151.47110076791046,154.37438391029048,146.3671964450308,146.3671964450308,146.3671964450308
2017-07-20,152.83956342390275,151.44334273950898,154.30844653160545,146.37955529684203,146.37955529684203,146.37955529684203
2017-07-21,152.76334874651764,151.35647398386092,154.23997949320872,146.39191414865329,146.39191414865329,146.39191414865329
2017-07-22,152.20659105070138,150.77462326633542,153.525248559341,146.4042730004645,146.4042730004645,146.4042730004645
2017-07-23,146.27337324301928,144.8180669221924,147.79687383345185,146.41663185227577,146.41663185227577,146.41663185227577
2017-07-24,146.7282479648047,145.32058809903276,148.2899854617766,146.42899070408703,146.42899070408703,146.42899070408703
2017-07-25,152.6005740174202,151.1849455377579,154.02418027677362,146.44134955589826,146.44134955589826,146.44134955589826
2017-07-26,152.63558534139375,151.16477608115193,154.19800904326104,146.4537084077095,146.4537084077095,146.4537084077095
2017-07-27,152.64285316410187,151.2630222137742,154.05890269107013,146.46606725952074,146.46606725952074,146.46606725952074
2017-07-28,152.6562546611913,151.19363951202456,154.11099864023916,146.47842611133197,146.47842611133197,146.47842611133197
2017-07-29,152.19261001823247,150.719409801281,153.64453863375994,146.49078496314323,146.49078496314323,146.49078496314323
2017-07-30,146.3510862245883,144.9003790613565,147.82804233717238,146.50314381495446,146.50314381495446,146.50314381495446
2017-07-31,146.90014701965083,145.47747902202843,148.35986886003016,146.51451378126131,146.51451378126131,146.51451378126131
2017-08-01,152.86744347432094,151.3076663985244,154.39236600298437,146.5258837475682,146.5258837475682,146.5258837475682
2017-08-02,152.98966871484413,151.52649170508005,154.35639918653288,146.53725371387506,146.53725371387506,146.53725371387506
2017-08-03,153.07784181328387,151.7821019011662,154.52016822321906,146.54862368018195,146.54862368018195,146.54862368018195
2017-08-04,153.16400647282748,151.74770913167967,154.5736695216455,146.5599936464888,146.5599936464888,146.5599936464888
2017-08-05,152.7629847611532,151.39664800289373,154.18006450504208,146.57136361279566,146.57136361279566,146.57136361279566
2017-08-06,146.96970570536732,145.616941431177,148.48593078712133,146.58273357910252,146.58273357910252,146.58273357910252
2017-08-07,147.5586343000668,146.03280592543973,149.01124434543334,146.59410354540938,146.59410354540938,146.59410354540938
2017-08-08,153.55464471134704,152.0051969579537,155.02159594522973,146.60547351171624,146.60547351171624,146.60547351171624
2017-08-09,153.6873055526517,152.290575723141,155.1205464533184,146.61684347802313,146.61684347802313,146.61684347802313
2017-08-10,153.77001708893263,152.33130545953873,155.2670607330049,146.62821344433,146.62821344433,146.62821344433
2017-08-11,153.83430988801572,152.40760396369404,155.28709449656412,146.63958341063687,146.63958341063687,146.63958341063687
2017-08-12,153.39446776892092,151.92415038918284,154.71349414297438,146.65095337694373,146.65095337694373,146.65095337694373
2017-08-13,147.54274476813706,146.02654661191767,149.00293794571422,146.6623233432506,146.6623233432506,146.6623233432506
2017-08-14,148.0602540840346,146.62102159954753,149.54986259408741,146.67369330955745,146.67369330955745,146.67369330955745
2017-08-15,152.76851822646628,151.1590908338998,154.25404454726674,146.6850632758643,146.6850632758643,146.6850632758643
2017-08-16,154.0017982650734,152.62840807718555,155.47660183041341,146.69643324217117,146.69643324217117,146.69643324217117
2017-08-17,153.967659798157,152.53645550450204,155.48242625769572,146.70780320847805,146.70780320847805,146.70780320847805
2017-08-18,153.90227169335063,152.44272156586223,155.37092481269033,146.7191731747849,146.7191731747849,146.7191731747849
2017-08-19,153.32115794773551,151.77826191181686,154.79154447475833,146.7305431410918,146.7305431410918,146.7305431410918
2017-08-20,147.3156183343737,145.913214664145,148.8342265365085,146.74191310739866,146.74191310739866,146.74191310739866
2017-08-21,147.67505003541356,146.30462477723924,149.23758617589044,146.75328307370552,146.75328307370552,146.75328307370552
2017-08-22,153.4258333062944,151.846548282478,154.9289245243253,146.76465304001238,146.76465304001238,146.76465304001238
2017-08-23,153.2882524026427,151.8393271521416,154.7825259553129,146.77602300631924,146.77602300631924,146.77602300631924
2017-08-24,153.08455940586433,151.54287937855764,154.49528881384668,146.7866646560825,146.7866646560825,146.7866646560825
2017-08-25,152.85067865050996,151.38529344248644,154.31615515390527,146.7973063058458,146.7973063058458,146.7973063058458
2017-08-26,152.10421790845905,150.68145887565362,153.57124675696716,146.80794795560908,146.80794795560908,146.80794795560908
2017-08-27,145.93624178281112,144.44256586065515,147.43609831151477,146.81858960537235,146.81858960537235,146.81858960537235
2017-08-28,146.14459743018267,144.64165563012537,147.5606369924216,146.82923125513565,146.82923125513565,146.82923125513565
2017-08-29,151.75724545585186,150.31651006626186,153.1746541663782,146.83987290489893,146.83987290489893,146.83987290489893
2017-08-30,151.49071030926143,150.1317857106167,152.8399245733221,146.8505145546622,146.8505145546622,146.8505145546622
2017-08-31,151.17289961735094,149.75971977784832,152.61180445868374,146.8611562044255,146.8611562044255,146.8611562044255
2017-09-01,150.8406784369086,149.442661216507,152.29222789726018,146.87179785418877,146.87179785418877,146.87179785418877
2017-09-02,150.0128667935339,148.51779772707744,151.40633593318134,146.88243950395204,146.88243950395204,146.88243950395204
2017-09-03,143.7792420048545,142.40269730656493,145.271221351597,146.89308115371534,146.89308115371534,146.89308115371534
2017-09-04,143.94456449426474,142.50846384803012,145.4862113608848,146.90372280347862,146.90372280347862,146.90372280347862
2017-09-05,149.5369343764153,148.03700638641558,151.08046623467405,146.9143644532419,146.9143644532419,146.9143644532419
2017-09-06,149.2674785202068,147.669265192276,150.6980989170864,146.92500610300516,146.92500610300516,146.92500610300516
2017-09-07,148.96707391309346,147.51690857777766,150.47178779667158,146.93564775276846,146.93564775276846,146.93564775276846
2017-09-08,148.6723011718093,147.23591715722685,150.2019112571987,146.94628940253173,146.94628940253173,146.94628940253173
2017-09-09,147.90112132501773,146.45745523751316,149.33584403460347,146.956931052295,146.956931052295,146.956931052295
2017-09-10,141.73990464822774,140.2058277001309,143.1616773790792,146.96757270205828,146.96757270205828,146.96757270205828
2017-09-11,141.9981943488819,140.62198562625045,143.3818679526412,146.97821435182155,146.97821435182155,146.97821435182155
2017-09-12,147.70212746560915,146.2304638112809,149.06277190939073,146.98885600158485,146.98885600158485,146.98885600158485
2017-09-13,147.55539729638966,146.15120195791425,148.95827980855378,146.99949765134812,146.99949765134812,146.99949765134812
2017-09-14,147.38991877273182,145.97735747190046,148.7908817545447,147.0101393011114,147.0101393011114,147.0101393011114
2017-09-15,147.24019768705327,145.79858926340103,148.8509499060041,147.02078095087467,147.02078095087467,147.02078095087467
2017-09-16,146.6217208674406,145.3025666860532,148.04859191672074,147.03142260063797,147.03142260063797,147.03142260063797
2017-09-17,140.6160426030796,139.1179373881057,142.0092462661724,147.04206425040124,147.04206425040124,147.04206425040124
2017-09-18,141.0363135006956,139.62929670509052,142.53596429568728,147.0527059001645,147.0527059001645,147.0527059001645
2017-09-19,146.90578857542886,145.49733242471302,148.45306388474017,147.0633475499278,147.0633475499278,147.0633475499278
2017-09-20,146.92008294404806,145.43907592214546,148.37582427539326,147.07398919969108,147.07398919969108,147.07398919969108
2017-09-21,146.91179167298287,145.54480483222446,148.41531000525626,147.08463084945436,147.08463084945436,147.08463084945436
2017-09-22,146.91328140836194,145.42873328020588,148.37969098592916,147.09527249921766,147.09527249921766,147.09527249921766
2017-09-23,146.43779463295417,144.91248297546989,147.83739113709024,147.10591414898093,147.10591414898093,147.10591414898093
2017-09-24,140.5625882915565,139.014698700354,142.01334713146593,147.1165557987442,147.1165557987442,147.1165557987442
2017-09-25,141.10521640046704,139.63130241257934,142.52725368503263,147.1271974485075,147.1271974485075,147.1271974485075
2017-09-26,147.08710807736253,145.64869874016725,148.60106296387764,147.13783909827077,147.13783909827077,147.13783909827077
2017-09-27,147.19709374214892,145.7464207375099,148.7310147540669,147.14848074803405,147.14848074803405,147.14848074803405
2017-09-28,147.26995163958583,145.818324135434,148.7485702350084,147.15912239779732,147.15912239779732,147.15912239779732
2017-09-29,147.33758961624196,145.93806830555044,148.70912334042478,147.1697640475606,147.1697640475606,147.1697640475606
2017-09-30,146.9128274437169,145.44133199594546,148.35143909482332,147.1804056973239,147.1804056973239,147.1804056973239
2017-10-01,141.0705486601382,139.66745220460214,142.53073611837982,147.19104734708716,147.19104734708716,147.19104734708716
2017-10-02,141.6346958503241,140.20725090384656,143.07724257287745,147.20168899685044,147.20168899685044,147.20168899685044
2017-10-03,147.6268763608226,146.18404443199887,149.12445849783103,147.2123306466137,147.2123306466137,147.2123306466137
2017-10-04,147.7311165451225,146.2543060837954,149.1864733709812,147.222972296377,147.222972296377,147.222972296377
2017-10-05,147.78629326199967,146.28434966632705,149.38657911354767,147.23361394614028,147.23361394614028,147.23361394614028
2017-10-06,147.8256658272636,146.37657873364606,149.31083425661606,147.24425559590355,147.24425559590355,147.24425559590355
2017-10-07,147.36329908336322,145.91341373519765,148.7879097893759,147.25489724566683,147.25489724566683,147.25489724566683
2017-10-08,141.47319465607745,139.89912543123282,142.934354907872,147.26553889543013,147.26553889543013,147.26553889543013
2017-10-09,141.98696940849464,140.5693750846567,143.4853351710847,147.2761805451934,147.2761805451934,147.2761805451934
2017-10-10,147.92746433148181,146.42698659840195,149.31248371205086,147.28682219495667,147.28682219495667,147.28682219495667
2017-10-11,147.97470787434685,146.52398865612676,149.40251155593154,147.29746384471994,147.29746384471994,147.29746384471994
2017-10-12,147.2081750163026,145.6941862379592,148.68685308017842,147.30810549448324,147.30810549448324,147.30810549448324
2017-10-13,147.95488479589872,146.4241406152491,149.39504051244646,147.31874714424652,147.31874714424652,147.31874714424652
2017-10-14,147.4380195639954,145.97165039862017,148.88829911386628,147.3293887940098,147.3293887940098,147.3293887940098
2017-10-15,141.49448593163322,139.96906239574713,142.93889070368073,147.3400304437731,147.3400304437731,147.3400304437731
2017-10-16,141.96306649082803,140.46973957873402,143.40673092131183,147.35067209353636,147.35067209353636,147.35067209353636
2017-10-17,147.8670943503174,146.37433923082136,149.205123727256,147.36131374329963,147.36131374329963,147.36131374329963
2017-10-18,147.88164894458754,146.3866817691222,149.35478307705262,147.37195539306293,147.37195539306293,147.37195539306293
2017-10-19,147.8537596458756,146.46911554945453,149.28539882508122,147.3825970428262,147.3825970428262,147.3825970428262
2017-10-20,147.81865674165246,146.343099010859,149.31487683540965,147.39323869258948,147.39323869258948,147.39323869258948
2017-10-21,147.29151060904172,145.8631313573348,148.82256225722557,147.40388034235275,147.40388034235275,147.40388034235275
2017-10-22,141.34257137635507,139.83219431413383,142.83821708170188,147.41452199211605,147.41452199211605,147.41452199211605
2017-10-23,141.81627691934906,140.39328320418747,143.19831407231536,147.42516364187932,147.42516364187932,147.42516364187932
2017-10-24,147.7349432389972,146.25509637923574,149.09540823662377,147.4358052916426,147.4358052916426,147.4358052916426
2017-10-25,147.76723106946056,146.26084690771052,149.10381345449892,147.44644694140587,147.44644694140587,147.44644694140587
2017-10-26,147.7622862280592,146.26242640789457,149.22369589803958,147.45708859116917,147.45708859116917,147.45708859116917
2017-10-27,147.7544001569517,146.32942711505873,149.2166998735556,147.46773024093244,147.46773024093244,147.46773024093244
2017-10-28,147.25745530074408,145.80732999548988,148.70779533759844,147.4783718906957,147.4783718906957,147.4783718906957
2017-10-29,141.33811400805303,139.9416468924199,142.78525156641976,147.48901354045898,147.48901354045898,147.48901354045898
2017-10-30,141.84568209934363,140.4054955235722,143.223387308114,147.49965519022228,147.49965519022228,147.49965519022228
2017-10-31,147.8008755467853,146.33090712166288,149.27723481937517,147.51029683998556,147.51029683998556,147.51029683998556
2017-11-01,148.3364786150035,146.92432572041818,149.73600990782174,147.52093848974883,147.52093848974883,147.52093848974883
2017-11-02,147.89087310281934,146.50436129510723,149.46959282428347,147.5315801395121,147.5315801395121,147.5315801395121
2017-11-03,147.91021119526195,146.31425391478626,149.28697856349638,147.5422217892754,147.5422217892754,147.5422217892754
2017-11-04,147.43645513400773,146.1343442315045,148.95643478568104,147.55286343903867,147.55286343903867,147.55286343903867
2017-11-05,141.53315443019645,140.16186490516753,142.96518792859715,147.56350508880195,147.56350508880195,147.56350508880195
2017-11-06,142.05513626075276,140.62114949290205,143.5111137963671,147.57414673856525,147.57414673856525,147.57414673856525
2017-11-07,148.02232552582078,146.61162821514668,149.4148391403512,147.58478838832852,147.58478838832852,147.58478838832852
2017-11-08,148.09074678298896,146.61750641162521,149.5515704292083,147.5954300380918,147.5954300380918,147.5954300380918
2017-11-09,148.1145167571076,146.63666967091717,149.53360658575514,147.6060716878551,147.6060716878551,147.6060716878551
2017-11-10,148.1272884236269,146.60186583812413,149.54165369951542,147.61671333761836,147.61671333761836,147.61671333761836
2017-11-11,147.64206009110754,146.2320938326999,149.14995764613937,147.62735498738164,147.62735498738164,147.62735498738164
2017-11-12,141.72040246715022,140.2858300886131,143.14681792437938,147.6379966371449,147.6379966371449,147.6379966371449
2017-11-13,142.223763245444,140.76685595892081,143.6523778052661,147.6486382869082,147.6486382869082,147.6486382869082
2017-11-14,148.1723085155249,146.75489074921413,149.65981484932158,147.65927993667148,147.65927993667148,147.65927993667148
2017-11-15,148.2171492846187,146.78967199709385,149.67683378332487,147.66992158643475,147.66992158643475,147.66992158643475
2017-11-16,148.2162186139727,146.8168013678933,149.7214009619315,147.68056323619803,147.68056323619803,147.68056323619803
2017-11-17,148.20406879871226,146.64713076379178,149.61003023567991,147.69120488596133,147.69120488596133,147.69120488596133
2017-11-18,147.69432747707717,146.27170720286364,149.17686478288863,147.7018465357246,147.7018465357246,147.7018465357246
2017-11-19,141.74691375611314,140.2668807739408,143.14214476120972,147.71248818548787,147.71248818548787,147.71248818548787
2017-11-20,142.23003890129235,140.83869087378417,143.63155463800956,147.72312983525114,147.72312983525114,147.72312983525114
2017-11-21,148.1640669682446,146.7741759937493,149.50172280264027,147.73377148501442,147.73377148501442,147.73377148501442
2017-11-22,148.19496932170674,146.67664757115014,149.64750119756675,147.74441313477772,147.74441313477772,147.74441313477772
2017-11-23,148.1840952118546,146.80849262819962,149.6256467282665,147.755054784541,147.755054784541,147.755054784541
2017-11-24,148.16633597712467,146.70826650937127,149.56523572294734,147.76569643430426,147.76569643430426,147.76569643430426
2017-11-25,147.6552467848288,146.11835741042452,149.04361910069983,147.77633808406756,147.77633808406756,147.77633808406756
2017-11-26,141.70827453129408,140.26367699710667,143.161742199382,147.78697973383083,147.78697973383083,147.78697973383083
2017-11-27,142.19948077543495,140.69119127587436,143.64146731706373,147.7976213835941,147.7976213835941,147.7976213835941
2017-11-28,148.1484503800943,146.70698879290316,149.56228575792758,147.8082630333574,147.8082630333574,147.8082630333574
2017-11-29,148.1950046087708,146.7040060072619,149.70057567633128,147.81890468312068,147.81890468312068,147.81890468312068
2017-11-30,148.20289661184754,146.78824002412972,149.7773812417019,147.82954633288395,147.82954633288395,147.82954633288395
2017-12-01,148.20637408533946,146.82014909737387,149.6954704893324,147.84018798264725,147.84018798264725,147.84018798264725
2017-12-02,147.7179971150821,146.36899939925834,149.21829783238886,147.85082963241052,147.85082963241052,147.85082963241052
2017-12-03,141.79190646874423,140.3059442022351,143.24435284274375,147.8614712821738,147.8614712821738,147.8614712821738
2017-12-04,142.3072946967341,140.92984388469094,143.76247778628777,147.87211293193707,147.87211293193707,147.87211293193707
2017-12-05,148.28238525293995,146.88118563313733,149.77603792122903,147.88275458170037,147.88275458170037,147.88275458170037
2017-12-06,148.43057394339542,146.98226099998035,149.90114256678177,147.89339623146364,147.89339623146364,147.89339623146364
2017-12-07,148.377305938242,146.90982562724713,149.90700954500738,147.9040378812269,147.9040378812269,147.9040378812269
2017-12-08,148.21264703523872,146.67267799762857,149.67209968505563,147.91467953099018,147.91467953099018,147.91467953099018
2017-12-09,147.91985013918864,146.44411243453888,149.3858289831053,147.92532118075346,147.92532118075346,147.92532118075346
2017-12-10,141.99829219827583,140.47406081683377,143.39462080241236,147.93596283051676,147.93596283051676,147.93596283051676
2017-12-11,142.51666135639974,141.0387151052181,143.98016118414913,147.94660448028003,147.94660448028003,147.94660448028003
2017-12-12,148.49243057391269,146.95280473386728,149.88412144346347,147.9572461300433,147.9572461300433,147.9572461300433
2017-12-13,148.5530198684205,147.11676944026823,150.03108347456097,147.96788777980657,147.96788777980657,147.96788777980657
2017-12-14,148.56734733233475,146.93455893564925,149.9991799966903,147.97852942956987,147.97852942956987,147.97852942956987
2017-12-15,148.56918062814128,147.1408635098534,149.96334512906873,147.98917107933315,147.98917107933315,147.98917107933315
2017-12-16,148.07032539332582,146.60649942579735,149.64182350281962,147.99981272909642,147.99981272909642,147.99981272909642
2017-12-17,142.1199397099093,140.49444496814738,143.5616896207783,148.01045437885972,148.01045437885972,148.01045437885972
2017-12-18,142.60945496213154,141.24855575953754,144.23018257940785,148.021096028623,148.021096028623,148.021096028623
2017-12-19,148.5566387037969,147.07784116192624,150.06799933371084,148.03173767838626,148.03173767838626,148.03173767838626
2017-12-20,148.58407236000684,147.29905437752507,150.06474791769438,148.04237932814956,148.04237932814956,148.04237932814956
2017-12-21,148.56458928403973,147.12885846670218,150.04272124126675,148.05302097791284,148.05302097791284,148.05302097791284
2017-12-22,148.5329805020062,147.1272769039142,150.04127353436715,148.0636626276761,148.0636626276761,148.0636626276761
2017-12-23,148.00182995946716,146.4510302369034,149.4047858516972,148.0743042774394,148.0743042774394,148.0743042774394
2017-12-24,142.0188164967975,140.54697484031158,143.44528983432164,148.08494592720268,148.08494592720268,148.08494592720268
2017-12-25,141.58407337108954,140.05993167722593,143.00334012721694,148.09558757696595,148.09558757696595,148.09558757696595
2017-12-26,148.4105388265423,146.91694106097592,149.93792479024162,148.10622922672923,148.10622922672923,148.10622922672923
2017-12-27,148.4211110920884,146.91050004902127,149.91842887819342,148.11687087649253,148.11687087649253,148.11687087649253
2017-12-28,148.39051883968622,146.96623083401374,149.8717545458041,148.1275125262558,148.1275125262558,148.1275125262558
2017-12-29,148.35411407802584,146.9618451981293,149.8286475705987,148.13815417601907,148.13815417601907,148.13815417601907
2017-12-30,147.8246197598061,146.44840062937172,149.28363815107988,148.14879582578234,148.14879582578234,148.14879582578234
2017-12-31,141.84743537518298,140.36430483426852,143.1669575830085,148.15943747554564,148.15943747554564,148.15943747554564
2018-01-01,141.9457233966048,140.4779904965671,143.40352666060812,148.17007912530892,148.17007912530892,148.17007912530892
2018-01-02,148.2807352055719,146.8866032226545,149.73796854991082,148.1807207750722,148.1807207750722,148.1807207750722
2018-01-03,148.32034628824587,146.7628513723999,149.78946424084933,148.19136242483546,148.19136242483546,148.19136242483546
2018-01-04,148.32471555004588,146.94415785341104,149.7296573536742,148.20200407459873,148.20200407459873,148.20200407459873
2018-01-05,148.32853540568973,146.94433861975872,149.7216462691623,148.21264572436203,148.21264572436203,148.21264572436203
2018-01-06,148.07820655423876,146.57748577903206,149.46891360299296,148.2232873741253,148.2232873741253,148.2232873741253
2018-01-07,141.91143757271078,140.44644208941708,143.3394288156837,148.23392902388858,148.23392902388858,148.23392902388858
2018-01-08,142.44180579147178,140.96635156612282,143.83427790641093,148.24457067365188,148.24457067365188,148.24457067365188
2018-01-09,148.45045934131954,147.0165793604667,149.93512997370254,148.25521232341515,148.25521232341515,148.25521232341515
2018-01-10,148.5420903542823,147.05006925041675,149.9953982255259,148.26585397317842,148.26585397317842,148.26585397317842
2018-01-11,148.5973716782174,147.2374925643522,150.05816325596973,148.27649562294172,148.27649562294172,148.27649562294172
2018-01-12,148.64982743419088,147.1661106347949,150.07881195192658,148.287137272705,148.287137272705,148.287137272705
2018-01-13,148.20972393978104,146.76461550779715,149.59866630088177,148.29777892246827,148.29777892246827,148.29777892246827
2018-01-14,142.31545925204986,140.82334775204228,143.66030890165027,148.30842057223157,148.30842057223157,148.30842057223157
2018-01-15,142.88138828420617,141.35055032982467,144.35629865798032,148.31906222199484,148.31906222199484,148.31906222199484
2018-01-16,148.92208001010863,147.4411027883314,150.37220353896706,148.3297038717581,148.3297038717581,148.3297038717581
2018-01-17,149.03581888764538,147.60964619499265,150.4509810919962,148.34034552152139,148.34034552152139,148.34034552152139
2018-01-18,149.105719557982,147.54342498865384,150.6548785565875,148.3509871712847,148.3509871712847,148.3509871712847
2018-01-19,149.16499185734807,147.6859832446783,150.64395196875898,148.36162882104796,148.36162882104796,148.36162882104796
2018-01-20,148.72351555089318,147.22318436293398,150.19579884555685,148.37227047081123,148.37227047081123,148.37227047081123
2018-01-21,142.81725007273602,141.3623956270639,144.26729938043624,148.3829121205745,148.3829121205745,148.3829121205745
2018-01-22,143.3667803273792,141.96921925100048,144.76294432481865,148.39355377033777,148.39355377033777,148.39355377033777
2018-01-23,149.38661042327325,147.94448090684352,150.84410607612932,148.40419542010108,148.40419542010108,148.40419542010108
2018-01-24,149.46990261578182,148.10969920249548,150.91434232208167,148.41483706986435,148.41483706986435,148.41483706986435
2018-01-25,149.50348689758528,148.11774281702364,150.9389195887946,148.42547871962762,148.42547871962762,148.42547871962762
2018-01-26,149.52148636005444,148.14551494357138,151.10125618453046,148.4361203693909,148.4361203693909,148.4361203693909
2018-01-27,149.03454293936696,147.56666130359616,150.46803755551596,148.4467620191542,148.4467620191542,148.44801378922955
2018-01-28,143.07721677412363,141.62587298720118,144.4465400609635,148.45740366891746,148.45691589436325,148.4601752945825
2018-01-29,143.57722517972826,142.20273171613886,145.0149051372031,148.46804531868074,148.4663555875763,148.4727646351667
2018-01-30,149.54974922938533,147.96887783220282,151.03847140827193,148.47868696844404,148.47638198642204,148.4848578646923
2018-01-31,149.58339101831518,148.22413865078812,151.05205824959648,148.4893286182073,148.48526531507636,148.49801104624905
2018-02-01,149.56906395764068,148.08053173302036,150.99416681394086,148.49997026797058,148.4945072074813,148.51152513656172
